Symbol,Date,Price
ONCHU,22-Apr-26,10.31
ONCHW,22-Apr-26,0.5359
ONCO,22-Apr-26,0.7277
ONCY,22-Apr-26,1.15
ONDG,22-Apr-26,7.78
ONDS,22-Apr-26,11.06
ONEG,22-Apr-26,4.36
ONEQ,22-Apr-26,97.05
ONEW,22-Apr-26,10.7
ONFO,22-Apr-26,1.3
ONFOW,22-Apr-26,0.0998
ONMD,22-Apr-26,0.8927
ONMDW,22-Apr-26,0.038
OPAL,22-Apr-26,2.48
OPBK,22-Apr-26,14.17
OPCH,22-Apr-26,28.38
OPEG,22-Apr-26,6.84
OPEN,22-Apr-26,5.43
OPENL,22-Apr-26,0.4532
OPENW,22-Apr-26,0.8593
OPENZ,22-Apr-26,0.397
OPK,22-Apr-26,1.23
OPPJ,22-Apr-26,54.7732
OPRA,22-Apr-26,17.23
OPRT,22-Apr-26,5.75
OPRX,22-Apr-26,6.8
OPTX,22-Apr-26,10.99
OPTXW,22-Apr-26,1.975
OPTZ,22-Apr-26,41.5947
OPXS,22-Apr-26,10.88
ORBS,22-Apr-26,0.9785
ORBX,22-Apr-26,57.2985
ORCS,22-Apr-26,26.093
ORCU,22-Apr-26,15.15
ORCX,22-Apr-26,42.38
ORGN,22-Apr-26,2.33
ORGNW,22-Apr-26,0.0022
ORGO,22-Apr-26,2.41
ORIC,22-Apr-26,10.77
ORIO,22-Apr-26,1.07
ORIQW,22-Apr-26,0.2
ORIS,22-Apr-26,0.4509
ORKA,22-Apr-26,69.68
ORKT,22-Apr-26,1.12
ORLG,22-Apr-26,13.9844
ORLY,22-Apr-26,93.92
ORMP,22-Apr-26,3.9
ORR,22-Apr-26,35.81
ORRF,22-Apr-26,35.87
OSBC,22-Apr-26,21.21
OSCG,22-Apr-26,9.8989
OSCX,22-Apr-26,39.2852
OSIS,22-Apr-26,292.52
OSPN,22-Apr-26,11.71
OSRH,22-Apr-26,0.5858
OSRHW,22-Apr-26,0.04
OSS,22-Apr-26,10.4
OSUR,22-Apr-26,3.12
OSW,22-Apr-26,23.12
OTEX,22-Apr-26,23.49
OTGAW,22-Apr-26,0.3
OTGL,22-Apr-26,11.215
OTLK,22-Apr-26,0.2902
OTLY,22-Apr-26,12.87
OTTR,22-Apr-26,86.92
OUST,22-Apr-26,27.76
OVBC,22-Apr-26,46.25
OVID,22-Apr-26,2.66
OVLY,22-Apr-26,34.19
OWLS,22-Apr-26,6
OXBR,22-Apr-26,0.92
OXBRW,22-Apr-26,0.1002
OXLC,22-Apr-26,10.05
OXLCG,22-Apr-26,24.99
OXLCI,22-Apr-26,25.57
OXLCL,22-Apr-26,24.15
OXLCM,22-Apr-26,24.9
OXLCN,22-Apr-26,24.6699
OXLCO,22-Apr-26,23.6001
OXLCP,22-Apr-26,24.9
OXLCZ,22-Apr-26,24.72
OXSQ,22-Apr-26,1.88
OXSQG,22-Apr-26,23.84
OXSQH,22-Apr-26,24.86
OZEM,22-Apr-26,31.4788
OZK,22-Apr-26,47.52
OZKAP,22-Apr-26,16.57
PAA,22-Apr-26,21.2
PAAC,22-Apr-26,9.84
PAACW,22-Apr-26,0.2501
PABD,22-Apr-26,67.8081
PABU,22-Apr-26,73.73
PACB,22-Apr-26,1.71
PACH,22-Apr-26,10.18
PACHU,22-Apr-26,10.3
PAGP,22-Apr-26,22.94
PAHC,22-Apr-26,53.97
PAL,22-Apr-26,6.66
PALD,22-Apr-26,23.3096
PALI,22-Apr-26,2.34
PALOU,22-Apr-26,10.1
PALU,22-Apr-26,15.747
PAMT,22-Apr-26,9.53
PANG,22-Apr-26,9.7132
PANL,22-Apr-26,7.32
PANW,22-Apr-26,181.2
PARK,22-Apr-26,18
PASG,22-Apr-26,6.13
PASW,22-Apr-26,0.1748
PATK,22-Apr-26,101.37
PATN,22-Apr-26,31.86
PAVM,22-Apr-26,9.37
PAVS,22-Apr-26,1.63
PAX,22-Apr-26,13.12
PAYO,22-Apr-26,5.2
PAYP,22-Apr-26,20.41
PAYS,22-Apr-26,6.4
PAYX,22-Apr-26,93.43
PBEU,22-Apr-26,29.9433
PBFS,22-Apr-26,14.19
PBHC,22-Apr-26,13.6
PBM,22-Apr-26,8.97
PBMWW,22-Apr-26,0.0314
PBOG,22-Apr-26,32.7354
PBPH,22-Apr-26,25.0647
PBQQ,22-Apr-26,30.375
PBRG,22-Apr-26,47.3588
PBYI,22-Apr-26,7.43
PCAP,22-Apr-26,10.25
PCAPW,22-Apr-26,0.33
PCAR,22-Apr-26,125.27
PCB,22-Apr-26,24.01
PCLA,22-Apr-26,2.04
PCMM,22-Apr-26,49.445
PCPI,22-Apr-26,50.09
PCRX,22-Apr-26,24.88
PCSA,22-Apr-26,3.07
PCSC,22-Apr-26,11.25
PCT,22-Apr-26,7.18
PCTTW,22-Apr-26,1.25
PCTY,22-Apr-26,104.13
PCVX,22-Apr-26,60.81
PCYO,22-Apr-26,11.49
PDBA,22-Apr-26,36.18
PDBC,22-Apr-26,17.59
PDC,22-Apr-26,7.52
PDD,22-Apr-26,100.05
PDDL,22-Apr-26,20.565
PDEX,22-Apr-26,50.76
PDFS,22-Apr-26,43.78
PDLB,22-Apr-26,17.45
PDP,22-Apr-26,133.9197
PDSB,22-Apr-26,1.29
PDYN,22-Apr-26,6.83
PDYNW,22-Apr-26,0.0685
PEBK,22-Apr-26,39.55
PEBO,22-Apr-26,33.92
PECO,22-Apr-26,38.24
PEGA,22-Apr-26,37.48
PENG,22-Apr-26,27.58
PENN,22-Apr-26,14.77
PEP,22-Apr-26,153.79
PEPG,22-Apr-26,1.66
PEPS,22-Apr-26,30.0998
PERI,22-Apr-26,10.74
PESI,22-Apr-26,12.72
PETS,22-Apr-26,2.32
PETZ,22-Apr-26,1.01
PEY,22-Apr-26,21.9916
PEZ,22-Apr-26,101.8876
PFAI,22-Apr-26,3.98
PFBC,22-Apr-26,93.61
PFDE,22-Apr-26,26.1831
PFF,22-Apr-26,31.51
PFG,22-Apr-26,97.43
PFI,22-Apr-26,57.7168
PFIS,22-Apr-26,56.87
PFM,22-Apr-26,53.7244
PFOE,22-Apr-26,23.835
PFSA,22-Apr-26,0.635
PFX,22-Apr-26,39.5
PFXNZ,22-Apr-26,23.88
PGAC,22-Apr-26,10.5099
PGC,22-Apr-26,39.32
PGEN,22-Apr-26,3.96
PGJ,22-Apr-26,27.0733
PGNY,22-Apr-26,17.99
PGY,22-Apr-26,14.52
PGYWW,22-Apr-26,0.06
PHAR,22-Apr-26,17.08
PHAT,22-Apr-26,11.73
PHIO,22-Apr-26,1.25
PHO,22-Apr-26,69.69
PHOE,22-Apr-26,17.5
PHUN,22-Apr-26,2.27
PHVS,22-Apr-26,30.04
PI,22-Apr-26,122.27
PICS,22-Apr-26,13.1
PID,22-Apr-26,22.62
PIE,22-Apr-26,30.4147
PIII,22-Apr-26,2.77
PIIIW,22-Apr-26,0.005
PIO,22-Apr-26,46.4522
PIZ,22-Apr-26,55.28
PKBK,22-Apr-26,29.84
PKOH,22-Apr-26,26.68
PKW,22-Apr-26,139.2869
PLAB,22-Apr-26,50.07
PLAY,22-Apr-26,12.93
PLBC,22-Apr-26,51.52
PLBL,22-Apr-26,7.05
PLBY,22-Apr-26,1.89
PLCE,22-Apr-26,3.57
PLMK,22-Apr-26,10.585
PLMKW,22-Apr-26,0.58
PLMR,22-Apr-26,129.04
PLPC,22-Apr-26,329.05
PLRX,22-Apr-26,1.29
PLRZ,22-Apr-26,14.64
PLSE,22-Apr-26,24.43
PLTD,22-Apr-26,7.12
PLTG,22-Apr-26,16.78
PLTK,22-Apr-26,3.53
PLTR,22-Apr-26,152.62
PLTU,22-Apr-26,47.2
PLTZ,22-Apr-26,25.47
PLUG,22-Apr-26,3.19
PLUL,22-Apr-26,22.2694
PLUR,22-Apr-26,3.35
PLUS,22-Apr-26,85.8
PLUT,22-Apr-26,3.04
PLXS,22-Apr-26,243.56
PLYX,22-Apr-26,5.51
PLYY,22-Apr-26,11.84
PMAX,22-Apr-26,2.39
PMBS,22-Apr-26,49.805
PMCB,22-Apr-26,0.7801
PMEC,22-Apr-26,0.68
PMN,22-Apr-26,11.11
PMTR,22-Apr-26,10.3
PMTRW,22-Apr-26,0.6
PMTS,22-Apr-26,17.79
PMVP,22-Apr-26,1.48
PN,22-Apr-26,2.64
PNBK,22-Apr-26,1.32
PNQI,22-Apr-26,49.4829
PNRG,22-Apr-26,222.87
PNTG,22-Apr-26,29.37
POCI,22-Apr-26,4.25
PODC,22-Apr-26,2.77
PODD,22-Apr-26,193.62
POET,22-Apr-26,12.77
POLA,22-Apr-26,1.72
POLE,22-Apr-26,10.68
POLEW,22-Apr-26,0.14
POM,22-Apr-26,0.4166
PONY,22-Apr-26,10.92
POOL,22-Apr-26,234.22
POWI,22-Apr-26,71.73
POWL,22-Apr-26,242.77
POWW,22-Apr-26,2.05
POWWP,22-Apr-26,24.8999
PPBT,22-Apr-26,4.9499
PPC,22-Apr-26,32.94
PPCB,22-Apr-26,0.115
PPH,22-Apr-26,101.1824
PPHC,22-Apr-26,13.66
PPI,22-Apr-26,21.7613
PPIH,22-Apr-26,29.88
PPSI,22-Apr-26,2.87
PPTA,22-Apr-26,30.505
PQAP,22-Apr-26,31.005
PQJA,22-Apr-26,30.36
PQJL,22-Apr-26,30.28
PQOC,22-Apr-26,29.8454
PRAA,22-Apr-26,20.95
PRAX,22-Apr-26,337.29
PRCH,22-Apr-26,8.05
PRCT,22-Apr-26,25.11
PRDO,22-Apr-26,36.11
PRE,22-Apr-26,17.96
PRFX,22-Apr-26,2.49
PRFZ,22-Apr-26,50.412
PRGS,22-Apr-26,30.37
PRHI,22-Apr-26,0.6952
PRLD,22-Apr-26,4.31
PRME,22-Apr-26,3.96
PRMR,22-Apr-26,25.2276
PRN,22-Apr-26,223.9914
PROF,22-Apr-26,6.89
PROK,22-Apr-26,2.09
PROP,22-Apr-26,1.19
PROV,22-Apr-26,17.03
PRPL,22-Apr-26,0.6572
PRPO,22-Apr-26,27.99
PRQR,22-Apr-26,1.75
PRSO,22-Apr-26,1.04
PRTA,22-Apr-26,10.72
PRTC,22-Apr-26,17.85
PRTH,22-Apr-26,5.45
PRTS,22-Apr-26,0.9636
PRVA,22-Apr-26,23.86
PRZO,22-Apr-26,0.7352
PSC,22-Apr-26,63.04
PSCC,22-Apr-26,32.7578
PSCD,22-Apr-26,111.0369
PSCE,22-Apr-26,59.9411
PSCF,22-Apr-26,61.7049
PSCH,22-Apr-26,44.3675
PSCI,22-Apr-26,169.9669
PSCM,22-Apr-26,103.5115
PSCT,22-Apr-26,72.0181
PSCU,22-Apr-26,65.9728
PSEC,22-Apr-26,2.75
PSET,22-Apr-26,75.186
PSHG,22-Apr-26,1.85
PSIG,22-Apr-26,6.18
PSIX,22-Apr-26,84.43
PSKY,22-Apr-26,11.8
PSL,22-Apr-26,110.0297
PSMT,22-Apr-26,160.27
PSNL,22-Apr-26,6.31
PSNY,22-Apr-26,18.11
PSNYW,22-Apr-26,3.265
PSTR,22-Apr-26,29.9019
PSTV,22-Apr-26,7.62
PSWD,22-Apr-26,32.8
PTC,22-Apr-26,140.6
PTCT,22-Apr-26,70.85
PTEN,22-Apr-26,10.81
PTF,22-Apr-26,110.23
PTGX,22-Apr-26,105.55
PTH,22-Apr-26,53.2368
PTIR,22-Apr-26,17.39
PTLE,22-Apr-26,6.61
PTLO,22-Apr-26,6.5
PTNQ,22-Apr-26,78.9689
PTON,22-Apr-26,5.02
PTOR,22-Apr-26,9.84
PTORU,22-Apr-26,9.92
PTORW,22-Apr-26,0.3
PTRN,22-Apr-26,13.25
PUBM,22-Apr-26,9.52
PUI,22-Apr-26,47.0121
PULM,22-Apr-26,1.4
PURR,22-Apr-26,6.14
PVLA,22-Apr-26,130.64
PWP,22-Apr-26,21.37
PWRD,22-Apr-26,109.2881
PXI,22-Apr-26,57.18
PXLW,22-Apr-26,5.87
PXS,22-Apr-26,4.39
PY,22-Apr-26,53.0907
PYPD,22-Apr-26,4.71
PYPG,22-Apr-26,7.5026
PYPL,22-Apr-26,51.22
PYXS,22-Apr-26,1.88
PYZ,22-Apr-26,128.1947
PZZA,22-Apr-26,37.97
QABA,22-Apr-26,61.3557
QADRU,22-Apr-26,9.93
QALT,22-Apr-26,25.37
QAT,22-Apr-26,19.11
QB,22-Apr-26,44.7703
QBIG,22-Apr-26,39.505
QBTZ,22-Apr-26,15.93
QBUF,22-Apr-26,30.2799
QBY,22-Apr-26,9.8732
QCLN,22-Apr-26,56.16
QCLR,22-Apr-26,28.13
QCLS,22-Apr-26,3.83
QCMD,22-Apr-26,26.7836
QCML,22-Apr-26,12.9
QCMU,22-Apr-26,16.05
QCOM,22-Apr-26,136.07
QCRH,22-Apr-26,88.97
QDEL,22-Apr-26,11.9
QDTY,22-Apr-26,39.8895
QETAR,22-Apr-26,1.15
QEW,22-Apr-26,26.7351
QFIN,22-Apr-26,13.27
QGRD,22-Apr-26,27.465
QHDG,22-Apr-26,29.7002
QLDY,22-Apr-26,43.865
QLYS,22-Apr-26,88.71
QMCO,22-Apr-26,7.18
QMID,22-Apr-26,28.8197
QMOM,22-Apr-26,76.1193
QNCX,22-Apr-26,1.37
QNRX,22-Apr-26,5.74
QNST,22-Apr-26,13.25
QNTM,22-Apr-26,3.35
QNXT,22-Apr-26,28.6537
QOWZ,22-Apr-26,33.9922
QPUX,22-Apr-26,30.17
QQA,22-Apr-26,53.86
QQDN,22-Apr-26,23.6675
QQEW,22-Apr-26,139.0534
QQHG,22-Apr-26,63.1737
QQLV,22-Apr-26,24.3861
QQMG,22-Apr-26,45.1144
QQQ,22-Apr-26,655.11
QQQA,22-Apr-26,62.6942
QQQE,22-Apr-26,107.92
QQQG,22-Apr-26,26.3151
QQQH,22-Apr-26,54.1956
QQQI,22-Apr-26,53.57
QQQJ,22-Apr-26,40.99
QQQM,22-Apr-26,269.63
QQQP,22-Apr-26,192.1318
QQQS,22-Apr-26,39.1348
QQQT,22-Apr-26,17.5404
QQQX,22-Apr-26,29.63
QQQY,22-Apr-26,22.875
QQUP,22-Apr-26,58.7739
QQWZ,22-Apr-26,26.5011
QQXL,22-Apr-26,47.965
QQXT,22-Apr-26,99.8567
QRHC,22-Apr-26,1.11
QRMI,22-Apr-26,15.3735
QRVO,22-Apr-26,84.98
QS,22-Apr-26,7.31
QSEA,22-Apr-26,10.37
QSI,22-Apr-26,1.06
QSIAW,22-Apr-26,0.08
QSIX,22-Apr-26,39.325
QSML,22-Apr-26,30.4448
QTEC,22-Apr-26,257.17
QTI,22-Apr-26,6.96
QTOP,22-Apr-26,34.36
QTR,22-Apr-26,31.5906
QTRX,22-Apr-26,3.26
QTTB,22-Apr-26,6.65
QTUM,22-Apr-26,130.25
QUBT,22-Apr-26,9.86
QUCY,22-Apr-26,0.517
QUIK,22-Apr-26,12.42
QUMS,22-Apr-26,10.1499
QUMSR,22-Apr-26,0.22
QURE,22-Apr-26,17.78
QVAL,22-Apr-26,54.91
QVCGA,22-Apr-26,0.447
QVCGP,22-Apr-26,2.65
QXQ,22-Apr-26,29.1713
QYLD,22-Apr-26,17.79
QYLG,22-Apr-26,28.1362
RAA,22-Apr-26,29.2408
RAAQ,22-Apr-26,10.87
RAAQW,22-Apr-26,2.32
RADX,22-Apr-26,4.64
RAIL,22-Apr-26,8.83
RAIN,22-Apr-26,2.54
RAINW,22-Apr-26,0.24
RAND,22-Apr-26,11.055
RANGR,22-Apr-26,0.3
RANI,22-Apr-26,0.95
RAPP,22-Apr-26,36.78
RARE,22-Apr-26,24.61
RAUS,22-Apr-26,27.7562
RAVE,22-Apr-26,2.39
RAY,22-Apr-26,2.58
RAYA,22-Apr-26,3.78
RBB,22-Apr-26,24.13
RBBN,22-Apr-26,2.75
RBCAA,22-Apr-26,72.46
RBIL,22-Apr-26,49.99
RBKB,22-Apr-26,15.65
RBNE,22-Apr-26,1.96
RCAT,22-Apr-26,13.55
RCAX,22-Apr-26,13.67
RCEL,22-Apr-26,4.67
RCGE,22-Apr-26,29.3064
RCKT,22-Apr-26,3.8
RCKTW,22-Apr-26,0.01
RCKY,22-Apr-26,43.42
RCMT,22-Apr-26,31.62
RCON,22-Apr-26,0.95
RCT,22-Apr-26,0.742
RDAC,22-Apr-26,5.66
RDAG,22-Apr-26,10.25
RDAGW,22-Apr-26,0.4899
RDCM,22-Apr-26,12.92
RDGT,22-Apr-26,1.97
RDHL,22-Apr-26,0.8466
RDI,22-Apr-26,1.16
RDIB,22-Apr-26,9.74
RDNT,22-Apr-26,57.83
RDNW,22-Apr-26,6.88
RDTL,22-Apr-26,21.42
RDTY,22-Apr-26,38.0136
RDVT,22-Apr-26,41.63
RDVY,22-Apr-26,74.79
RDWR,22-Apr-26,26.81
RDZN,22-Apr-26,1.22
RDZNW,22-Apr-26,0.1103
REAI,22-Apr-26,21.3626
REAL,22-Apr-26,12.24
REAX,22-Apr-26,2.7
REBN,22-Apr-26,2.35
RECT,22-Apr-26,1.43
REE,22-Apr-26,0.572
REFI,22-Apr-26,11.96
REFR,22-Apr-26,0.9738
REG,22-Apr-26,79
REGCO,22-Apr-26,22.07
REGCP,22-Apr-26,23.105
REGN,22-Apr-26,746.58
REIT,22-Apr-26,29.0822
REKR,22-Apr-26,0.9218
RELL,22-Apr-26,13.8
RELY,22-Apr-26,20.94
REMG,22-Apr-26,34.5115
RENT,22-Apr-26,4.91
RENX,22-Apr-26,2.59
REPL,22-Apr-26,2.27
RETO,22-Apr-26,0.9
REVB,22-Apr-26,1.16
REXC,22-Apr-26,22.71
REYN,22-Apr-26,20.86
RFAIR,22-Apr-26,0.1
RFAM,22-Apr-26,9.82
RFAMR,22-Apr-26,0.115
RFAMU,22-Apr-26,9.96
RFDI,22-Apr-26,85.7424
RFEM,22-Apr-26,91.3166
RFIL,22-Apr-26,15.06
RGC,22-Apr-26,29.29
RGCO,22-Apr-26,21.47
RGEN,22-Apr-26,124.4
RGLD,22-Apr-26,251.54
RGLO,22-Apr-26,31.0717
RGNX,22-Apr-26,9.34
RGP,22-Apr-26,4.07
RGS,22-Apr-26,27.52
RGTI,22-Apr-26,18.38
RGTIW,22-Apr-26,8.435
RGTX,22-Apr-26,23.7
RGTZ,22-Apr-26,13.21
RGYY,22-Apr-26,9.9272
RICK,22-Apr-26,25.8
RIFR,22-Apr-26,28.005
RIGL,22-Apr-26,30.47
RILY,22-Apr-26,7.62
RILYG,22-Apr-26,23.4501
RILYL,22-Apr-26,12.3
RILYN,22-Apr-26,24.18
RILYP,22-Apr-26,11.54
RILYT,22-Apr-26,18.03
RILYZ,22-Apr-26,16
RIME,22-Apr-26,1.09
RING,22-Apr-26,81.96
RINT,22-Apr-26,30.755
RIOT,22-Apr-26,18.48
RITR,22-Apr-26,0.5038
RIVN,22-Apr-26,17.74
RJET,22-Apr-26,18.63
RKDA,22-Apr-26,1.09
RKLB,22-Apr-26,90.04
RKLX,22-Apr-26,48.24
RKLZ,22-Apr-26,10.8
RKNG,22-Apr-26,24.6685
RLAY,22-Apr-26,16.51
RLMD,22-Apr-26,7.06
RLYB,22-Apr-26,8.55
RMBI,22-Apr-26,14.82
RMBS,22-Apr-26,131.55
RMCF,22-Apr-26,2.21
RMCO,22-Apr-26,2.77
RMCOW,22-Apr-26,0.2299
RMIX,22-Apr-26,13.27
RMNI,22-Apr-26,3.66
RMR,22-Apr-26,16.52
RMSG,22-Apr-26,2.25
RMSGW,22-Apr-26,0.061
RMTI,22-Apr-26,0.8595
RNA,22-Apr-26,13.66
RNAC,22-Apr-26,6.89
RNAZ,22-Apr-26,8.5973
RNEM,22-Apr-26,57.4427
RNGT,22-Apr-26,10.01
RNGTW,22-Apr-26,0.3317
RNIN,22-Apr-26,31.2722
RNRG,22-Apr-26,37.8823
RNTX,22-Apr-26,1.88
RNW,22-Apr-26,5.27
RNWWW,22-Apr-26,0.0033
RNXT,22-Apr-26,0.9483
ROAD,22-Apr-26,121.01
ROBT,22-Apr-26,51.74
ROC,22-Apr-26,6.09
ROCK,22-Apr-26,39.97
ROCQ,22-Apr-26,53.902
ROCY,22-Apr-26,52.8984
ROE,22-Apr-26,38.96
ROIV,22-Apr-26,29.15
ROKU,22-Apr-26,118.34
ROMA,22-Apr-26,5.73
ROOT,22-Apr-26,55.47
ROP,22-Apr-26,364.73
ROST,22-Apr-26,226.34
RPAY,22-Apr-26,3.96
RPD,22-Apr-26,6.32
RPGL,22-Apr-26,0.936
RPID,22-Apr-26,2.38
RPRX,22-Apr-26,49.72
RR,22-Apr-26,2.77
RRBI,22-Apr-26,93.8
RRGB,22-Apr-26,4.12
RRR,22-Apr-26,55.66
RSSS,22-Apr-26,2.55
RSVR,22-Apr-26,10.15
RSVRW,22-Apr-26,0.1582
RTAC,22-Apr-26,10.325
RTACU,22-Apr-26,10.58
RTACW,22-Apr-26,0.6201
RTH,22-Apr-26,267.9158
RTXG,22-Apr-26,20.9925
RTYY,22-Apr-26,13.19
RUBI,22-Apr-26,3.19
RUM,22-Apr-26,6.71
RUMBW,22-Apr-26,1.44
RUN,22-Apr-26,12.71
RUNN,22-Apr-26,33.4383
RUSC,22-Apr-26,35.3435
RUSHA,22-Apr-26,73.74
RUSHB,22-Apr-26,74.15
RVMD,22-Apr-26,141.5
RVMDW,22-Apr-26,4.915
RVNL,22-Apr-26,38.8981
RVPH,22-Apr-26,0.928
RVSB,22-Apr-26,5.39
RVSN,22-Apr-26,8.11
RVSNW,22-Apr-26,0.0298
RVYL,22-Apr-26,6.41
RWAY,22-Apr-26,6.67
RWAYI,22-Apr-26,25.2201
RWAYL,22-Apr-26,25.466
RWIN,22-Apr-26,25.94
RXRX,22-Apr-26,3.73
RXST,22-Apr-26,7.4
RXT,22-Apr-26,1.55
RYAAY,22-Apr-26,58.66
RYET,22-Apr-26,1.22
RYM,22-Apr-26,30.42
RYOJ,22-Apr-26,2.03
RYTM,22-Apr-26,85.175
RZLT,22-Apr-26,3.33
RZLV,22-Apr-26,2.8
RZLVW,22-Apr-26,1.01
SAAQ,22-Apr-26,10.175
SAAQW,22-Apr-26,0.6877
SABR,22-Apr-26,1.85
SABS,22-Apr-26,3.99
SABSW,22-Apr-26,0.0202
SAFT,22-Apr-26,74.9
SAFX,22-Apr-26,0.3743
SAGT,22-Apr-26,1.705
SAIA,22-Apr-26,431.46
SAIC,22-Apr-26,95.71
SAIH,22-Apr-26,10.775
SAIL,22-Apr-26,12.28
SAMG,22-Apr-26,13.58
SANA,22-Apr-26,3.69
SANG,22-Apr-26,4.4
SANM,22-Apr-26,176.2
SARK,22-Apr-26,28.04
SATA,22-Apr-26,99.91
SATG,22-Apr-26,17.79
SATL,22-Apr-26,7.24
SATLW,22-Apr-26,1.85
SATS,22-Apr-26,122.36
SBAC,22-Apr-26,211.86
SBC,22-Apr-26,3.4
SBCF,22-Apr-26,32.05
SBCWW,22-Apr-26,0.197
SBET,22-Apr-26,7.47
SBFG,22-Apr-26,21.59
SBFM,22-Apr-26,0.992
SBGI,22-Apr-26,16.59
SBLK,22-Apr-26,24.83
SBLX,22-Apr-26,2.67
SBRA,22-Apr-26,19.57
SBU,22-Apr-26,19.2427
SBUX,22-Apr-26,99.52
SCAG,22-Apr-26,1.06
SCDS,22-Apr-26,68.6175
SCHL,22-Apr-26,39.19
SCKT,22-Apr-26,0.9198
SCLS,22-Apr-26,24.26
SCLX,22-Apr-26,7.24
SCLXW,22-Apr-26,0.1688
SCNI,22-Apr-26,0.543
SCNX,22-Apr-26,0.4142
SCOR,22-Apr-26,7.41
SCPQU,22-Apr-26,10.01
SCSC,22-Apr-26,40.36
SCVL,22-Apr-26,19.04
SCWO,22-Apr-26,3.05
SCYX,22-Apr-26,1.03
SCZ,22-Apr-26,83.23
SCZM,22-Apr-26,9.02
SDA,22-Apr-26,1.58
SDAWW,22-Apr-26,0.2
SDG,22-Apr-26,89.0371
SDGR,22-Apr-26,12.35
SDOT,22-Apr-26,1.7
SDSI,22-Apr-26,51.445
SDST,22-Apr-26,2.84
SDSTW,22-Apr-26,0.165
SDTY,22-Apr-26,41.5883
SDVY,22-Apr-26,42.2
SEAT,22-Apr-26,7.24
SEATW,22-Apr-26,0.0428
SEDG,22-Apr-26,42.6
SEED,22-Apr-26,1.35
SEEM,22-Apr-26,36.5254
SEER,22-Apr-26,1.98
SEGG,22-Apr-26,0.69
SEIC,22-Apr-26,84.79
SEIE,22-Apr-26,34.2703
SEIS,22-Apr-26,30.7999
SELF,22-Apr-26,5.315
SELX,22-Apr-26,0.4197
SEMY,22-Apr-26,17.08
SENEA,22-Apr-26,133.19
SENEB,22-Apr-26,133.35
SENS,22-Apr-26,6.95
SEPN,22-Apr-26,25.86
SERA,22-Apr-26,2.14
SERV,22-Apr-26,9.82
SETM,22-Apr-26,38.275
SEV,22-Apr-26,3.1
SEVN,22-Apr-26,8
SEZL,22-Apr-26,84.99
SFBC,22-Apr-26,43.3
SFD,22-Apr-26,28.88
SFHG,22-Apr-26,2.36
SFIX,22-Apr-26,3.99
SFLO,22-Apr-26,32.3149
SFM,22-Apr-26,74.99
SFNC,22-Apr-26,21.17
SFST,22-Apr-26,56.68
SFWL,22-Apr-26,0.9
SGA,22-Apr-26,11.49
SGC,22-Apr-26,11.3
SGHT,22-Apr-26,4.27
SGLY,22-Apr-26,0.4782
SGML,22-Apr-26,21.52
SGMO,22-Apr-26,0.2579
SGMT,22-Apr-26,6.28
SGP,22-Apr-26,24.49
SGRP,22-Apr-26,0.5908
SGRY,22-Apr-26,14.73
SHAZ,22-Apr-26,40.8
SHBI,22-Apr-26,19.18
SHC,22-Apr-26,15.63
SHEN,22-Apr-26,16.85
SHFS,22-Apr-26,0.9756
SHFSW,22-Apr-26,0.03
SHIM,22-Apr-26,5.28
SHIP,22-Apr-26,14.31
SHLS,22-Apr-26,7.5
SHMD,22-Apr-26,6.49
SHMDW,22-Apr-26,1.8
SHOO,22-Apr-26,39.25
SHOP,22-Apr-26,131.96
SHPH,22-Apr-26,0.9
SHPU,22-Apr-26,16.73
SHRY,22-Apr-26,44.7052
SHY,22-Apr-26,82.52
SIBN,22-Apr-26,13.87
SIDU,22-Apr-26,4.055
SIEB,22-Apr-26,1.85
SIFY,22-Apr-26,15.57
SIGA,22-Apr-26,4.51
SIGI,22-Apr-26,77.63
SIGIP,22-Apr-26,16.3
SILC,22-Apr-26,30.69
SILO,22-Apr-26,0.5696
SIMA,22-Apr-26,10.76
SIMO,22-Apr-26,141.95
SINT,22-Apr-26,2.66
SION,22-Apr-26,43.2
SIRI,22-Apr-26,28.06
SITM,22-Apr-26,524.51
SIXG,22-Apr-26,81.9232
SJ,22-Apr-26,1.25
SJCP,22-Apr-26,25.225
SJLD,22-Apr-26,25.425
SKBL,22-Apr-26,3.82
SKIN,22-Apr-26,0.9
SKK,22-Apr-26,1.88
SKOR,22-Apr-26,48.84
SKRE,22-Apr-26,7.5708
SKWD,22-Apr-26,46.21
SKYE,22-Apr-26,0.9
SKYQ,22-Apr-26,8.19
SKYT,22-Apr-26,34.29
SKYU,22-Apr-26,30.8307
SKYW,22-Apr-26,91.63
SKYX,22-Apr-26,1.1
SKYY,22-Apr-26,122.1
SLAB,22-Apr-26,214.23
SLDB,22-Apr-26,8.4
SLDE,22-Apr-26,18.81
SLDP,22-Apr-26,3.96
SLDPW,22-Apr-26,0.3698
SLE,22-Apr-26,4.07
SLGB,22-Apr-26,0.8547
SLGL,22-Apr-26,73.48
SLM,22-Apr-26,23.1
SLMBP,22-Apr-26,74.19
SLMT,22-Apr-26,0.8101
SLN,22-Apr-26,7.97
SLNG,22-Apr-26,3.31
SLNH,22-Apr-26,1.47
SLNHP,22-Apr-26,6.75
SLNO,22-Apr-26,52.75
SLP,22-Apr-26,15.19
SLQD,22-Apr-26,50.56
